epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,1515.98,1.2064,0.74928,0.96884,0.71181,0.63466,0.65102,0.52981,1.17252,0.77362,0.98424,0.000259796,0.000259796,0.000259796
187,1522.42,1.27017,0.76334,0.98294,0.71184,0.56668,0.61022,0.50694,1.09682,0.77657,0.96103,0.000257595,0.000257595,0.000257595
188,1528.97,1.20532,0.76124,0.97323,0.70814,0.57093,0.61874,0.50838,1.10538,0.79214,0.96059,0.000255394,0.000255394,0.000255394
189,1536.18,1.15132,0.76668,0.98676,0.71315,0.57896,0.62836,0.51472,1.13832,0.79849,0.96989,0.000253193,0.000253193,0.000253193
190,1543.02,1.21509,0.7642,0.99086,0.62247,0.6198,0.62883,0.52077,1.13572,0.79096,0.96435,0.000250992,0.000250992,0.000250992
191,1553.03,1.18925,0.74766,0.97316,0.7189,0.61226,0.62712,0.52507,1.08058,0.79577,0.95667,0.000248791,0.000248791,0.000248791
192,1560.15,1.17659,0.79912,0.98173,0.7738,0.62107,0.65495,0.54397,1.11052,0.79439,0.95717,0.00024659,0.00024659,0.00024659
193,1567.32,1.20161,0.78762,0.98491,0.76055,0.6083,0.67221,0.561,1.12198,0.79301,0.94605,0.000244389,0.000244389,0.000244389
194,1581.63,1.19581,0.76377,0.9774,0.66824,0.64648,0.66826,0.55769,1.11998,0.78154,0.96445,0.000242188,0.000242188,0.000242188
195,1593.49,1.14183,0.72637,0.98377,0.70145,0.64165,0.64637,0.53817,1.10812,0.77067,0.97058,0.000239987,0.000239987,0.000239987
196,1600.81,1.12942,0.73932,0.97733,0.71531,0.65306,0.65185,0.53754,1.08917,0.77805,0.96176,0.000237785,0.000237785,0.000237785
197,1607.57,1.15445,0.73187,0.97142,0.75983,0.60989,0.64701,0.53241,1.10233,0.76992,0.97436,0.000235584,0.000235584,0.000235584
198,1614.54,1.1391,0.76832,0.98635,0.70793,0.62479,0.62837,0.51075,1.10356,0.75895,0.96983,0.000233383,0.000233383,0.000233383
199,1622.01,1.14179,0.74082,0.99489,0.70676,0.62886,0.63678,0.52181,1.08853,0.75867,0.96112,0.000231182,0.000231182,0.000231182
200,1628.6,1.23238,0.77334,0.986,0.7654,0.62512,0.64917,0.53205,1.15014,0.79094,0.97007,0.000228981,0.000228981,0.000228981
201,1639.47,1.21731,0.77721,0.97032,0.62887,0.65778,0.64411,0.54306,1.07009,0.77791,0.95109,0.00022678,0.00022678,0.00022678
202,1646.52,1.16598,0.72539,0.97284,0.62625,0.66447,0.65048,0.54463,1.0969,0.7765,0.95781,0.000224579,0.000224579,0.000224579
203,1653.86,1.12323,0.73717,0.99617,0.77663,0.58135,0.66161,0.56024,1.10879,0.787,0.95374,0.000222378,0.000222378,0.000222378
204,1663.91,1.13846,0.73642,0.96862,0.74801,0.58315,0.65491,0.55935,1.07821,0.78675,0.95063,0.000220177,0.000220177,0.000220177
205,1670.87,1.14355,0.72983,0.98377,0.77561,0.62075,0.6774,0.56903,1.12817,0.77254,0.96425,0.000217976,0.000217976,0.000217976
206,1681,1.16912,0.71642,0.98599,0.81767,0.60202,0.669,0.56073,1.07911,0.75528,0.96321,0.000215774,0.000215774,0.000215774
207,1688.06,1.13229,0.75246,0.9715,0.81858,0.62092,0.66986,0.56789,1.0764,0.7533,0.95813,0.000213573,0.000213573,0.000213573
208,1698.69,1.14778,0.72043,0.96002,0.82644,0.62513,0.67534,0.56276,1.12832,0.77205,0.96639,0.000211372,0.000211372,0.000211372
209,1705.39,1.11975,0.73147,0.96688,0.81146,0.62255,0.66732,0.56112,1.03952,0.76101,0.9403,0.000209171,0.000209171,0.000209171
210,1712.01,1.21798,0.75385,0.9672,0.7886,0.61991,0.67866,0.56903,1.05861,0.78576,0.94009,0.00020697,0.00020697,0.00020697
211,1719.41,1.23792,0.78643,0.97758,0.73979,0.61476,0.65326,0.54445,1.13583,0.81667,0.95088,0.000204769,0.000204769,0.000204769
212,1726.7,1.18312,0.76272,0.96079,0.78457,0.6111,0.68736,0.57131,1.09748,0.77843,0.94529,0.000202568,0.000202568,0.000202568
213,1734.13,1.17097,0.74102,0.98359,0.75628,0.63006,0.69103,0.57124,1.06716,0.77042,0.93929,0.000200367,0.000200367,0.000200367
214,1742.34,1.1061,0.71805,0.95515,0.68391,0.70264,0.6983,0.58249,1.07522,0.78458,0.95063,0.000198166,0.000198166,0.000198166
215,1749.42,1.18483,0.78269,0.9574,0.65299,0.68421,0.68163,0.56295,1.17718,0.79336,0.96272,0.000195965,0.000195965,0.000195965
216,1756.99,1.09451,0.72801,0.96384,0.67257,0.69966,0.69386,0.56798,1.05768,0.75576,0.93557,0.000193763,0.000193763,0.000193763
217,1769.18,1.09464,0.74215,0.96996,0.66814,0.66158,0.70503,0.55878,1.02974,0.75819,0.93234,0.000191562,0.000191562,0.000191562
218,1779.16,1.10363,0.69856,0.96859,0.67909,0.67347,0.6983,0.54846,1.0822,0.77849,0.95082,0.000189361,0.000189361,0.000189361
219,1786.53,1.11816,0.71338,0.96699,0.75692,0.65281,0.68931,0.57221,1.03317,0.7469,0.94291,0.00018716,0.00018716,0.00018716
220,1801.52,1.0992,0.69921,0.95989,0.69716,0.66959,0.67898,0.56681,1.04043,0.74771,0.94501,0.000184959,0.000184959,0.000184959
221,1808.18,1.12759,0.74563,0.96451,0.72118,0.66665,0.68664,0.57279,1.06284,0.75229,0.94967,0.000182758,0.000182758,0.000182758
222,1814.35,1.14847,0.73748,0.9709,0.69938,0.64065,0.6701,0.56434,1.08017,0.75229,0.95382,0.000180557,0.000180557,0.000180557
223,1821.92,1.12082,0.71068,0.95157,0.72141,0.70544,0.70256,0.58227,1.06855,0.77236,0.94182,0.000178356,0.000178356,0.000178356
224,1828.87,1.16001,0.70986,0.95617,0.74981,0.67995,0.69772,0.57834,1.14851,0.78578,0.96229,0.000176155,0.000176155,0.000176155
225,1835.86,1.12417,0.70963,0.94338,0.74331,0.70767,0.70366,0.58159,1.13733,0.78837,0.95732,0.000173954,0.000173954,0.000173954
226,1848.28,1.09,0.69577,0.9654,0.71433,0.69484,0.69805,0.57586,1.01655,0.74064,0.93806,0.000171752,0.000171752,0.000171752
227,1858.67,1.10758,0.70411,0.95993,0.7279,0.63749,0.66842,0.55873,1.05727,0.74831,0.94941,0.000169551,0.000169551,0.000169551
228,1865.48,1.04452,0.68605,0.95179,0.71063,0.6445,0.6656,0.55428,1.05943,0.74602,0.94985,0.00016735,0.00016735,0.00016735
229,1871.79,1.14506,0.70599,0.94572,0.75998,0.66743,0.69384,0.57432,1.01821,0.73535,0.93377,0.000165149,0.000165149,0.000165149
230,1878.82,1.13995,0.72606,0.97163,0.78737,0.67318,0.69846,0.58949,1.0628,0.76585,0.94204,0.000162948,0.000162948,0.000162948
231,1886.07,1.09538,0.69369,0.97334,0.73755,0.68271,0.69395,0.5902,1.04538,0.77153,0.94152,0.000160747,0.000160747,0.000160747
232,1898.71,1.1362,0.71135,0.98723,0.68375,0.68219,0.66602,0.55847,1.03758,0.76434,0.94755,0.000158546,0.000158546,0.000158546
233,1913.79,1.14763,0.72033,0.96777,0.65192,0.66413,0.68121,0.57975,1.08052,0.75308,0.9475,0.000156345,0.000156345,0.000156345
234,1920.68,1.03891,0.67993,0.94707,0.66447,0.66989,0.67997,0.57656,1.0898,0.74199,0.95239,0.000154144,0.000154144,0.000154144
235,1927.76,1.05525,0.66697,0.94329,0.70153,0.64672,0.67341,0.56844,1.04459,0.72826,0.94623,0.000151943,0.000151943,0.000151943
236,1934.42,1.14697,0.70913,0.95475,0.73807,0.68483,0.69383,0.57451,1.03094,0.73448,0.9395,0.000149741,0.000149741,0.000149741
237,1941.49,1.08662,0.69685,0.96409,0.70208,0.66325,0.68619,0.56979,1.08707,0.76026,0.94604,0.00014754,0.00014754,0.00014754
238,1949.15,1.09745,0.69792,0.94378,0.7284,0.66027,0.68667,0.5729,1.02497,0.73039,0.93917,0.000145339,0.000145339,0.000145339
239,1959.21,1.12352,0.70317,0.94667,0.72628,0.64737,0.67575,0.5615,1.033,0.73565,0.92942,0.000143138,0.000143138,0.000143138
240,1966.75,1.06272,0.69409,0.9359,0.71408,0.65292,0.67556,0.56778,1.07648,0.75693,0.93496,0.000140937,0.000140937,0.000140937
241,1974.07,1.06833,0.67347,0.96322,0.72184,0.63781,0.67525,0.57573,1.07185,0.77965,0.93641,0.000138736,0.000138736,0.000138736
242,1980.92,1.08298,0.69075,0.95325,0.719,0.63698,0.67385,0.57671,1.00962,0.76062,0.92962,0.000136535,0.000136535,0.000136535
243,1993.8,1.08457,0.70162,0.94325,0.68519,0.66945,0.67341,0.57568,1.00513,0.74098,0.93106,0.000134334,0.000134334,0.000134334
244,2000.91,1.0634,0.69814,0.94384,0.67399,0.6578,0.67671,0.57602,1.04712,0.74438,0.92434,0.000132133,0.000132133,0.000132133
245,2008.32,1.05338,0.69516,0.95929,0.69934,0.65536,0.68979,0.58675,1.02223,0.74265,0.92018,0.000129932,0.000129932,0.000129932
246,2019.31,1.07387,0.68336,0.95148,0.67291,0.65456,0.68271,0.58216,1.00765,0.75199,0.92783,0.000127731,0.000127731,0.000127731
247,2026.06,1.10882,0.68571,0.95409,0.68206,0.62368,0.68178,0.57999,1.02571,0.75077,0.9358,0.000125529,0.000125529,0.000125529
248,2033.08,1.05916,0.66943,0.94588,0.72517,0.63941,0.6849,0.57292,1.02845,0.72438,0.93996,0.000123328,0.000123328,0.000123328
249,2039.67,1.14156,0.70248,0.94826,0.73373,0.65546,0.69853,0.58681,1.00662,0.727,0.9283,0.000121127,0.000121127,0.000121127
250,2046.52,1.12482,0.70755,0.94862,0.71724,0.66468,0.69791,0.58605,1.01865,0.73778,0.92742,0.000118926,0.000118926,0.000118926
251,2059.05,1.03761,0.67589,0.95525,0.71159,0.6702,0.69574,0.57734,1.06424,0.73435,0.94063,0.000116725,0.000116725,0.000116725
252,2066.46,1.03388,0.66774,0.96584,0.6841,0.68132,0.69005,0.57619,1.02515,0.72914,0.93778,0.000114524,0.000114524,0.000114524
253,2072.91,1.07104,0.67512,0.94471,0.69044,0.67947,0.6898,0.58206,0.99214,0.72814,0.93266,0.000112323,0.000112323,0.000112323
254,2079.93,1.05928,0.6688,0.95561,0.69578,0.65905,0.67314,0.57139,0.99972,0.73663,0.93624,0.000110122,0.000110122,0.000110122
255,2087.3,1.04102,0.68102,0.96052,0.69803,0.6463,0.66937,0.56573,1.03537,0.74577,0.93885,0.000107921,0.000107921,0.000107921
256,2094.17,1.10955,0.6918,0.94264,0.68804,0.65334,0.67122,0.5696,1.04817,0.7409,0.93286,0.00010572,0.00010572,0.00010572
257,2105.83,1.06356,0.67152,0.9474,0.71572,0.65565,0.67236,0.57192,1.04225,0.73131,0.92925,0.000103518,0.000103518,0.000103518
258,2112.93,1.12371,0.69858,0.94949,0.70862,0.66359,0.67838,0.58553,0.99915,0.72031,0.92882,0.000101317,0.000101317,0.000101317
259,2120,1.07033,0.70021,0.94697,0.76456,0.63989,0.68066,0.58753,1.02481,0.73496,0.92852,9.91162e-05,9.91162e-05,9.91162e-05
260,2126.75,1.05076,0.66276,0.95306,0.72315,0.66371,0.68874,0.59657,1.01525,0.73641,0.93212,9.69151e-05,9.69151e-05,9.69151e-05
261,2134.41,1.07134,0.6824,0.94879,0.77525,0.66055,0.69226,0.59669,1.00311,0.73642,0.9314,9.4714e-05,9.4714e-05,9.4714e-05
262,2146.53,1.06087,0.72237,0.95137,0.77082,0.66067,0.68997,0.58833,1.02168,0.73442,0.93298,9.25129e-05,9.25129e-05,9.25129e-05
263,2158.25,1.01941,0.64809,0.93445,0.7669,0.6589,0.68753,0.58695,1.02964,0.73908,0.93379,9.03118e-05,9.03118e-05,9.03118e-05
264,2165.69,1.08851,0.67842,0.95331,0.7094,0.66781,0.68573,0.58395,1.03048,0.75161,0.92587,8.81107e-05,8.81107e-05,8.81107e-05
265,2172.17,1.06778,0.68281,0.93515,0.68706,0.67743,0.67949,0.57636,0.99545,0.74204,0.92077,8.59096e-05,8.59096e-05,8.59096e-05
266,2183.2,1.04922,0.68583,0.94044,0.72827,0.65081,0.67314,0.57241,1.0016,0.7374,0.92133,8.37085e-05,8.37085e-05,8.37085e-05
267,2194.04,1.06255,0.6686,0.95892,0.7096,0.65625,0.68125,0.58054,1.01169,0.72468,0.9336,8.15074e-05,8.15074e-05,8.15074e-05
268,2201.6,1.00115,0.64125,0.94122,0.68594,0.67058,0.67101,0.57281,1.00664,0.72062,0.93507,7.93063e-05,7.93063e-05,7.93063e-05
269,2210.85,1.04722,0.65944,0.94409,0.70634,0.63098,0.67352,0.57573,0.99453,0.74268,0.93092,7.71052e-05,7.71052e-05,7.71052e-05
270,2218,1.08248,0.67668,0.96115,0.72129,0.62995,0.6713,0.57362,1.00403,0.75408,0.93269,7.49041e-05,7.49041e-05,7.49041e-05
271,2224.99,1.0667,0.67447,0.93345,0.68715,0.65516,0.67783,0.57539,1.00962,0.74384,0.93186,7.2703e-05,7.2703e-05,7.2703e-05
272,2232.16,1.02347,0.66066,0.93174,0.70828,0.65267,0.67215,0.57403,0.99694,0.73095,0.9313,7.05019e-05,7.05019e-05,7.05019e-05
273,2239.11,1.04758,0.65818,0.94505,0.70751,0.68248,0.71343,0.59415,1.00277,0.72107,0.92808,6.83008e-05,6.83008e-05,6.83008e-05
274,2249.85,1.01032,0.66329,0.94087,0.70967,0.66926,0.71181,0.59546,1.02414,0.73248,0.92851,6.60997e-05,6.60997e-05,6.60997e-05
275,2257.23,1.02962,0.6553,0.93679,0.7076,0.67485,0.70859,0.59681,1.03939,0.74284,0.93062,6.38986e-05,6.38986e-05,6.38986e-05
276,2267.38,1.02446,0.66928,0.95938,0.69238,0.66938,0.68508,0.58586,1.00656,0.73942,0.92554,6.16975e-05,6.16975e-05,6.16975e-05
277,2274.43,1.06126,0.68054,0.94815,0.72709,0.66999,0.6895,0.58854,0.99688,0.72969,0.92308,5.94964e-05,5.94964e-05,5.94964e-05
278,2285.1,1.06536,0.6816,0.93914,0.73512,0.66853,0.68038,0.58521,0.99401,0.71858,0.92617,5.72953e-05,5.72953e-05,5.72953e-05
279,2292.6,0.99342,0.64419,0.94329,0.73874,0.67291,0.69117,0.59373,1.00323,0.71872,0.92732,5.50942e-05,5.50942e-05,5.50942e-05
280,2306.04,1.02485,0.65934,0.91807,0.71778,0.67173,0.68991,0.59251,1.00845,0.72729,0.92395,5.28931e-05,5.28931e-05,5.28931e-05
281,2312.46,1.04021,0.65091,0.94511,0.70602,0.67475,0.69109,0.59329,0.99329,0.72822,0.92386,5.0692e-05,5.0692e-05,5.0692e-05
282,2319.7,0.99937,0.62496,0.93288,0.70346,0.67838,0.69153,0.59296,0.98574,0.72302,0.92934,4.84909e-05,4.84909e-05,4.84909e-05
283,2330.15,1.03918,0.67033,0.95648,0.76519,0.66841,0.69752,0.59906,0.98304,0.72607,0.92397,4.62898e-05,4.62898e-05,4.62898e-05
284,2337.44,1.01889,0.63718,0.95416,0.77115,0.66771,0.69507,0.60025,0.99034,0.72223,0.92758,4.40887e-05,4.40887e-05,4.40887e-05
285,2344.9,1.0409,0.6656,0.95241,0.78114,0.66017,0.6957,0.59913,0.9866,0.7173,0.92696,4.18876e-05,4.18876e-05,4.18876e-05
286,2351.71,1.03273,0.65187,0.94653,0.76514,0.65721,0.69149,0.59899,0.98356,0.71618,0.92647,3.96865e-05,3.96865e-05,3.96865e-05
287,2358.81,1.04807,0.65565,0.9442,0.75167,0.67191,0.69651,0.59816,0.98067,0.71389,0.92426,3.74854e-05,3.74854e-05,3.74854e-05
288,2369.81,1.05289,0.66111,0.95759,0.75488,0.67212,0.69771,0.60082,0.98107,0.7067,0.92559,3.52843e-05,3.52843e-05,3.52843e-05
289,2376.78,1.07372,0.66451,0.93238,0.75508,0.66822,0.69555,0.60234,0.98606,0.70792,0.9215,3.30832e-05,3.30832e-05,3.30832e-05
290,2384.14,1.05978,0.65293,0.92744,0.75481,0.66865,0.69369,0.60311,0.98909,0.70669,0.92296,3.08821e-05,3.08821e-05,3.08821e-05
291,2391.69,1.1594,0.73141,0.93138,0.78394,0.66863,0.70286,0.60994,0.99616,0.7212,0.91598,2.8681e-05,2.8681e-05,2.8681e-05
292,2398.92,1.05892,0.68186,0.93846,0.7782,0.67414,0.69634,0.60656,0.99757,0.73357,0.9093,2.64799e-05,2.64799e-05,2.64799e-05
293,2405.05,1.06923,0.65505,0.92049,0.73622,0.67763,0.69075,0.60124,1.0057,0.74589,0.91293,2.42788e-05,2.42788e-05,2.42788e-05
294,2412.1,1.0197,0.64919,0.93955,0.73182,0.67496,0.68729,0.59983,0.991,0.76035,0.91239,2.20777e-05,2.20777e-05,2.20777e-05
295,2418.57,1.01874,0.65404,0.92466,0.73082,0.67633,0.67889,0.59211,0.9871,0.76705,0.90934,1.98766e-05,1.98766e-05,1.98766e-05
296,2425.29,1.037,0.66331,0.93699,0.73479,0.67424,0.68494,0.59771,0.99146,0.76195,0.91191,1.76755e-05,1.76755e-05,1.76755e-05
297,2431.96,1.02705,0.65964,0.94454,0.73315,0.68231,0.69578,0.60924,0.99899,0.76122,0.91396,1.54744e-05,1.54744e-05,1.54744e-05
298,2438.92,1.06446,0.66481,0.92559,0.73887,0.68078,0.69257,0.60519,1.00335,0.76521,0.91194,1.32733e-05,1.32733e-05,1.32733e-05
299,2446.34,1.08081,0.68293,0.94738,0.74172,0.67812,0.69241,0.60176,1.01678,0.77062,0.91037,1.10722e-05,1.10722e-05,1.10722e-05
300,2453.46,1.03323,0.64838,0.93989,0.74382,0.68028,0.6942,0.60287,1.01668,0.76393,0.91007,8.8711e-06,8.8711e-06,8.8711e-06
